date,precipMM,DewPointC,DewPointF,FeelsLikeC,FeelsLikeF,HeatIndexC,HeatIndexF,WindChillC,WindChillF,WindGustKmph,WindGustMiles,cloudcover,humidity,pressure,pressureInches,tempC,tempF,time,uvIndex,visibility,visibilityMiles,weatherCode,winddirDegree,windspeedKmph,windspeedMiles
8-9-2012,3,21,69,26,79,26,79,24,75,16,10,48,82,1012,30,28,82,24,6,10,5,116,142,12,7
9-9-2012,4.3,21,70,26,79,26,79,24,75,16,10,43,84,1013,30,27,81,24,6,10,5,116,140,11,7
10-9-2012,0,21,69,26,79,26,79,24,75,14,9,38,83,1013,30,28,82,24,6,9,5,113,150,11,7
11-9-2012,0,20,67,25,77,25,77,23,74,15,9,31,81,1014,30,27,80,24,6,10,6,113,150,11,7
12-9-2012,0.2,19,67,24,75,24,75,23,73,17,10,40,82,1013,30,27,80,24,6,9,5,113,151,13,8
13-09-2012,0,19,67,24,75,24,75,23,73,14,9,46,83,1013,30,26,79,24,6,9,5,113,169,11,7
14-09-2012,0,20,67,25,76,25,76,23,73,13,8,49,82,1012,30,27,80,24,6,10,6,113,177,11,7
15-09-2012,0,20,68,25,78,25,78,24,75,12,7,34,80,1012,30,28,83,24,6,10,6,113,160,9,6
16-09-2012,0,20,69,27,80,27,80,24,76,13,8,27,80,1012,30,29,84,24,6,9,5,113,152,10,7
17-09-2012,0,21,69,27,80,27,80,24,76,12,7,29,81,1012,30,28,83,24,6,10,6,113,149,9,6
18-09-2012,0,21,70,27,80,27,80,24,76,14,9,48,85,1012,30,28,82,24,6,9,5,113,162,11,7
19-09-2012,0.1,21,70,27,80,27,80,25,76,16,10,53,82,1011,30,28,83,24,6,10,6,113,152,13,8
20-09-2012,3.4,22,71,27,80,27,80,24,76,17,11,67,85,1012,30,27,81,24,5,10,6,119,154,13,8
21-09-2012,4.3,21,71,27,81,27,81,25,77,20,12,35,82,1012,30,28,83,24,6,10,5,116,137,14,9
22-09-2012,0.9,21,70,27,80,27,80,25,76,21,13,43,80,1012,30,28,83,24,6,9,5,113,138,16,10
23-09-2012,0.4,20,69,26,80,26,80,24,76,16,10,42,80,1011,30,28,82,24,6,9,5,113,148,12,8
24-09-2012,0.2,20,68,26,79,26,79,24,75,16,10,42,80,1010,30,28,82,24,6,10,6,113,151,12,7
25-09-2012,0.3,20,68,26,79,26,79,24,75,15,10,43,81,1011,30,27,80,24,6,10,6,113,165,12,7
26-09-2012,0.5,20,68,26,79,26,79,24,75,15,9,45,81,1012,30,27,81,24,6,10,6,113,154,11,7
27-09-2012,0.9,20,68,26,78,26,78,24,74,14,9,45,81,1013,30,27,80,24,5,10,6,176,163,11,7
28-09-2012,0.1,20,67,26,78,26,78,24,75,12,7,24,79,1013,30,28,82,24,6,10,6,113,148,9,6
29-09-2012,0,20,67,26,78,26,78,24,75,13,8,12,78,1013,30,28,83,24,6,10,6,113,141,10,6
30-09-2012,0.1,20,68,26,79,26,79,24,76,13,8,13,78,1013,30,29,84,24,6,10,6,113,146,10,6
1-10-2012,2.1,21,70,27,81,27,81,25,77,15,9,29,80,1013,30,29,84,24,6,10,6,113,146,11,7
2-10-2012,0.5,21,69,27,80,27,80,24,76,14,8,31,80,1014,30,28,83,24,6,10,6,113,157,11,7
3-10-2012,1.4,21,70,27,80,27,80,25,76,13,8,47,82,1012,30,28,83,24,5,10,6,119,160,10,6
4-10-2012,2.2,21,70,27,80,27,80,24,76,14,9,38,82,1011,30,29,83,24,6,10,6,116,152,11,7
5-10-2012,3.1,21,69,27,80,27,80,24,76,15,9,39,81,1012,30,28,83,24,6,10,5,116,150,11,7
6-10-2012,3.2,21,70,27,80,27,80,24,76,17,11,41,82,1013,30,29,84,24,6,10,5,113,148,12,8
7-10-2012,2.8,21,70,27,80,27,80,25,76,16,10,46,82,1012,30,28,82,24,5,10,6,119,147,11,7
8-10-2012,4.1,22,71,27,81,27,81,25,77,20,13,56,83,1011,30,28,82,24,6,9,5,116,142,15,9
9-10-2012,2,22,71,27,81,27,81,25,77,15,9,44,83,1010,30,28,83,24,6,10,6,116,154,11,7
10-10-2012,1.2,21,70,27,81,27,81,25,76,14,9,38,82,1011,30,28,83,24,6,10,6,113,168,11,7
11-10-2012,0.4,21,69,27,81,27,81,25,76,10,6,23,80,1011,30,29,84,24,6,9,5,113,192,8,5
12-10-2012,3.5,21,69,27,81,27,81,25,76,8,5,28,80,1011,30,29,84,24,6,9,5,113,178,6,4
13-10-2012,2.3,22,71,29,83,29,83,26,79,11,7,39,79,1011,30,30,86,24,7,10,6,116,119,8,5
14-10-2012,4.2,23,73,29,84,29,84,26,79,16,10,28,82,1011,30,29,85,24,7,10,5,116,130,11,7
15-10-2012,5.3,22,72,28,83,28,83,26,78,18,11,37,83,1012,30,29,84,24,7,9,5,116,130,13,8
16-10-2012,7.1,22,72,28,83,28,83,26,78,20,12,45,82,1012,30,29,85,24,7,10,5,116,131,14,9
17-10-2012,6.7,22,72,28,83,28,83,25,78,19,12,39,83,1011,30,29,83,24,7,10,5,116,129,13,8
18-10-2012,6.7,22,72,28,83,28,83,26,78,17,10,34,83,1011,30,29,83,24,7,9,5,116,128,12,7
19-10-2012,5.5,22,72,28,83,28,83,25,78,19,12,48,83,1010,30,29,84,24,7,10,5,116,137,13,8
20-10-2012,4.1,22,72,28,83,28,83,26,78,16,10,44,83,1010,30,28,83,24,7,9,5,116,137,12,7
21-10-2012,1.5,22,71,28,82,28,82,25,78,13,8,30,82,1010,30,29,85,24,6,10,6,116,154,10,6
22-10-2012,0,21,69,27,80,27,80,24,76,10,7,26,80,1010,30,28,83,24,6,7,4,113,181,8,5
23-10-2012,0.4,20,69,26,78,26,78,24,75,10,6,27,81,1010,30,28,83,24,6,9,5,113,199,8,5
24-10-2012,0.7,21,69,27,80,27,80,24,76,10,6,22,81,1009,30,28,83,24,6,9,5,113,209,8,5
25-10-2012,1.2,21,70,27,80,27,80,24,76,10,6,19,81,1009,30,28,83,24,6,10,6,113,172,7,5
26-10-2012,2.5,21,70,28,82,28,82,25,77,12,8,20,80,1008,30,29,84,24,6,10,6,113,146,9,6
27-10-2012,3.8,22,72,28,83,28,83,26,78,11,7,29,81,1009,30,29,85,24,7,10,5,113,145,8,5
28-10-2012,2.9,23,73,29,84,29,84,26,79,9,6,33,81,1009,30,29,85,24,7,10,6,116,142,7,4
29-10-2012,4.1,23,73,30,86,30,86,27,80,8,5,39,80,1008,30,31,87,24,7,9,5,116,120,6,4
30-10-2012,4.2,22,72,29,85,29,85,26,79,11,7,21,80,1008,30,30,85,24,7,9,5,113,109,8,5
31-10-2012,4.6,23,73,29,85,29,85,26,79,14,9,33,82,1009,30,29,85,24,7,10,5,116,129,10,6
1-11-2012,3.6,23,73,29,84,29,84,26,79,14,9,43,84,1010,30,29,84,24,7,10,5,116,145,10,6
2-11-2012,9.8,23,73,29,84,29,84,26,79,16,10,41,83,1009,30,30,86,24,7,9,5,116,140,11,7
3-11-2012,15.6,23,73,29,84,29,84,26,79,16,10,51,84,1009,30,28,83,24,7,9,5,116,137,10,6
4-11-2012,9,23,73,28,83,28,83,26,78,14,9,38,85,1009,30,28,82,24,7,9,5,116,134,10,6
5-11-2012,3,22,72,28,82,28,82,25,78,16,10,43,84,1010,30,28,82,24,7,10,5,116,136,11,7
6-11-2012,3.8,22,72,28,82,28,82,25,78,16,10,48,84,1010,30,28,83,24,7,10,5,116,143,12,7
7-11-2012,1.3,22,71,27,81,27,81,25,77,16,10,54,83,1010,30,28,82,24,5,10,6,176,164,12,7
8-11-2012,4.9,22,72,28,82,28,82,25,77,14,9,60,84,1009,30,28,83,24,6,10,5,119,154,10,6
9-11-2012,4.1,23,73,29,84,29,84,26,79,13,8,45,84,1009,30,29,84,24,7,10,5,116,151,9,6
10-11-2012,7,23,73,28,83,28,83,26,78,13,8,51,86,1010,30,28,83,24,7,10,5,116,159,9,6
11-11-2012,1.7,22,72,28,82,28,82,25,77,11,7,44,84,1010,30,28,83,24,6,10,6,113,196,8,5
12-11-2012,0.9,21,70,27,81,27,81,25,77,11,7,30,80,1010,30,29,83,24,6,10,6,113,173,8,5
13-11-2012,3.8,22,72,28,82,28,82,25,77,12,8,40,84,1010,30,29,83,24,6,10,5,116,157,9,5
14-11-2012,4.9,23,73,29,84,29,84,26,79,10,6,43,83,1010,30,29,84,24,7,8,4,116,155,7,5
15-11-2012,4.7,23,73,29,85,29,85,26,79,11,7,49,82,1010,30,29,85,24,7,9,5,116,171,8,5
16-11-2012,10.6,23,74,30,86,30,86,27,80,11,7,31,82,1010,30,30,85,24,7,9,5,116,135,8,5
17-11-2012,6.6,23,74,30,85,30,85,26,79,10,6,39,85,1010,30,29,84,24,7,10,5,116,142,7,5
18-11-2012,28.5,23,74,28,83,28,83,25,78,9,6,66,88,1010,30,28,82,24,7,9,5,116,176,6,4
19-11-2012,3.9,23,73,28,82,28,82,25,77,10,6,56,88,1011,30,27,81,24,6,8,5,116,226,8,5
20-11-2012,0.7,22,72,27,81,27,81,25,77,10,6,63,87,1011,30,27,80,24,5,8,4,119,176,8,5
21-11-2012,3.7,22,72,27,81,27,81,25,77,12,7,71,86,1010,30,27,81,24,5,9,5,122,157,9,5
22-11-2012,11.1,23,73,27,81,27,81,25,76,13,8,63,90,1010,30,27,80,24,6,9,5,116,131,9,5
23-11-2012,10.7,23,73,28,82,28,82,25,77,11,7,73,88,1010,30,28,82,24,5,9,5,119,137,7,5
24-11-2012,13.7,23,74,28,83,28,83,26,78,9,5,60,87,1010,30,28,82,24,7,9,5,116,140,6,4
25-11-2012,14.8,23,74,29,84,29,84,26,78,8,5,55,87,1010,30,28,83,24,6,8,5,119,138,6,3
26-11-2012,6.6,23,74,30,85,30,85,26,79,7,4,31,83,1010,30,29,85,24,7,10,5,113,167,5,3
27-11-2012,8.1,23,74,30,86,30,86,27,80,7,4,28,84,1009,30,29,85,24,7,9,5,116,136,4,3
28-11-2012,14.3,23,74,29,85,29,85,26,79,8,5,47,85,1010,30,29,84,24,7,9,5,113,228,5,3
29-11-2012,7.6,23,73,28,83,28,83,26,78,10,6,44,84,1009,30,28,83,24,7,10,5,116,192,7,4
30-11-2012,8,23,74,29,85,29,85,26,79,11,7,42,86,1009,30,28,83,24,7,9,5,116,132,7,5
1-12-2012,5,24,74,30,85,30,85,26,79,12,7,49,85,1009,30,28,83,24,7,10,5,116,111,8,5
2-12-2012,6.7,24,75,30,86,30,86,26,80,8,5,44,86,1009,30,29,85,24,7,9,5,116,135,5,3
3-12-2012,6.9,23,74,28,83,28,83,26,78,10,6,45,87,1010,30,27,81,24,7,9,5,116,212,7,4
4-12-2012,4.4,22,72,28,82,28,82,25,77,9,5,53,84,1009,30,28,82,24,6,9,5,116,255,6,4
5-12-2012,5.3,22,72,28,82,28,82,25,78,6,4,54,83,1010,30,28,83,24,6,10,5,116,266,4,3
6-12-2012,8.7,23,73,29,84,29,84,26,78,6,4,49,84,1010,30,28,83,24,7,9,5,116,218,4,3
7-12-2012,3.9,23,73,29,84,29,84,26,79,6,4,59,84,1010,30,29,84,24,7,10,6,116,57,4,3
8-12-2012,9.2,23,74,30,85,30,85,26,80,9,6,26,83,1010,30,29,84,24,7,9,5,113,81,6,4
9-12-2012,12.7,23,74,29,85,29,85,26,79,10,6,24,83,1010,30,29,85,24,7,9,5,113,116,6,4
10-12-2012,13.6,23,74,29,84,29,84,26,78,11,7,31,87,1009,30,28,83,24,7,9,5,116,190,7,4
11-12-2012,6.4,23,73,29,85,29,85,26,79,5,3,40,83,1009,30,29,84,24,7,10,5,113,191,4,2
12-12-2012,10.6,23,73,29,84,29,84,26,79,7,5,52,83,1009,30,29,84,24,7,9,5,116,180,5,3
13-12-2012,2.5,22,72,27,81,27,81,25,77,7,4,90,86,1010,30,26,79,24,5,9,5,122,304,5,3
14-12-2012,5.2,22,72,28,83,28,83,26,78,9,5,51,82,1011,30,28,83,24,7,10,5,116,268,6,4
15-12-2012,8.7,22,72,28,83,28,83,26,78,8,5,55,83,1009,30,29,83,24,7,10,5,116,261,6,3
16-12-2012,9.8,23,73,28,83,28,83,26,78,9,5,58,86,1009,30,28,83,24,7,9,5,116,292,6,4
17-12-2012,16.2,23,73,28,82,28,82,25,77,13,8,66,87,1009,30,28,82,24,6,8,5,116,279,9,6
18-12-2012,8.5,22,72,28,82,28,82,25,77,18,11,41,86,1008,30,28,82,24,6,9,5,116,274,12,7
19-12-2012,0.8,22,71,27,80,27,80,24,76,16,10,50,86,1008,30,27,80,24,6,10,6,116,263,12,7
20-12-2012,1.3,22,71,28,82,28,82,25,77,11,7,55,82,1008,30,28,83,24,6,10,6,116,260,8,5
21-12-2012,1.9,22,71,28,82,28,82,25,77,12,7,37,81,1008,30,28,82,24,6,10,6,116,248,8,5
22-12-2012,2.2,22,72,27,81,27,81,25,77,11,7,48,84,1007,30,28,82,24,6,10,6,116,255,8,5
23-12-2012,3.3,22,72,28,82,28,82,25,77,11,7,66,84,1008,30,28,82,24,5,9,5,119,253,8,5
24-12-2012,6,23,73,28,83,28,83,25,78,10,6,39,86,1008,30,28,82,24,7,10,5,116,247,7,4
25-12-2012,8.6,23,73,28,83,28,83,25,78,12,7,40,85,1007,30,28,82,24,7,9,5,116,257,9,5
26-12-2012,2.6,23,73,28,82,28,82,25,78,14,9,42,86,1006,30,28,82,24,7,9,5,116,258,11,7
27-12-2012,3.2,23,73,28,83,28,83,25,78,14,9,42,85,1006,30,28,83,24,7,9,5,116,269,11,7
28-12-2012,5,23,74,29,84,29,84,26,79,13,8,49,84,1005,30,28,83,24,7,10,5,116,284,9,6
29-12-2012,5.7,23,74,29,84,29,84,26,79,10,6,55,85,1006,30,28,83,24,7,9,5,116,288,7,4
30-12-2012,10.4,24,74,29,84,29,84,26,79,8,5,54,87,1007,30,28,82,24,7,9,5,116,291,5,3
31-12-2012,7.5,23,73,28,82,28,82,25,77,12,7,65,86,1007,30,28,82,24,6,9,5,116,262,9,5
1-1-2013,8.3,23,73,28,82,28,82,25,77,12,7,57,87,1008,30,27,81,24,6,9,5,116,266,8,5
2-1-2013,3.6,23,74,28,82,28,82,25,77,7,4,53,90,1009,30,26,79,24,5,8,5,293,274,5,3
3-1-2013,6.9,23,73,27,81,27,81,25,77,7,4,74,89,1009,30,27,80,24,6,9,5,116,212,5,3
4-1-2013,9.1,23,73,29,83,29,83,26,78,13,8,52,86,1007,30,28,83,24,7,9,5,116,266,9,5
5-1-2013,20.9,23,74,28,82,28,82,25,77,11,7,68,91,1006,30,26,80,24,5,9,5,119,298,7,5
6-1-2013,5.6,23,73,28,82,28,82,25,77,17,11,50,88,1007,30,27,81,24,6,10,5,116,278,12,7
7-1-2013,3.9,22,72,27,80,27,80,24,75,21,13,77,88,1008,30,26,80,24,6,9,5,116,268,14,9
8-1-2013,1.7,22,71,26,80,26,80,24,76,20,12,79,85,1008,30,26,79,24,5,10,6,122,270,13,8
9-1-2013,7.2,22,71,27,81,27,81,25,76,29,18,45,85,1007,30,28,82,24,6,9,5,116,275,20,12
10-1-2013,3.2,22,71,28,82,28,82,25,77,35,22,21,82,1006,30,28,82,24,7,10,5,113,271,24,15
11-1-2013,4.9,22,72,28,83,28,83,26,78,23,14,32,82,1007,30,29,85,24,7,9,5,116,280,15,9
12-1-2013,5.1,23,73,29,84,29,84,26,79,13,8,50,83,1008,30,29,84,24,7,10,5,116,289,9,6
13-01-2013,7.5,23,74,29,84,29,84,26,78,11,7,45,86,1008,30,28,82,24,7,9,5,116,274,8,5
14-01-2013,12.2,23,73,27,81,27,81,25,76,10,6,57,90,1009,30,26,79,24,6,9,5,116,233,6,4
15-01-2013,9.9,23,73,28,82,28,82,25,77,10,6,60,88,1010,30,27,81,24,6,9,5,116,235,7,4
16-01-2013,5.6,23,73,28,82,28,82,25,77,8,5,68,87,1010,30,27,81,24,5,9,5,119,279,6,3
17-01-2013,5.4,23,73,28,83,28,83,25,78,9,6,62,87,1010,30,28,82,24,6,10,5,119,268,7,4
18-01-2013,4.5,23,73,29,84,29,84,26,79,10,6,47,85,1010,30,28,83,24,7,10,5,116,300,7,4
19-01-2013,3.2,23,73,28,83,28,83,26,78,14,9,43,83,1010,30,28,83,24,7,10,5,116,267,10,6
20-01-2013,2.2,23,73,29,84,29,84,26,79,16,10,32,83,1010,30,29,83,24,7,10,6,116,269,12,7
21-01-2013,4.1,23,73,29,84,29,84,26,79,15,9,33,83,1010,30,29,84,24,7,10,5,116,265,10,6
22-01-2013,4,23,74,29,84,29,84,26,79,11,7,37,84,1010,30,28,83,24,7,10,5,116,285,7,5
23-01-2013,7.6,23,73,29,83,29,83,26,78,11,7,65,85,1009,30,28,82,24,7,8,5,116,300,7,5
24-01-2013,7.8,23,73,27,80,27,80,24,76,14,9,62,89,1010,30,26,79,24,5,10,5,119,284,10,6
25-01-2013,5.9,23,73,28,82,28,82,25,77,10,6,54,86,1010,30,27,81,24,6,9,5,116,269,7,5
26-01-2013,2,22,72,28,82,28,82,25,77,14,9,44,85,1011,30,28,82,24,7,10,5,116,267,10,6
27-01-2013,3.8,22,72,28,83,28,83,25,78,14,9,32,84,1011,30,28,82,24,7,10,5,116,267,10,6
28-01-2013,6,23,73,29,84,29,84,26,79,12,7,32,83,1010,30,29,83,24,7,10,5,116,266,8,5
29-01-2013,2.5,22,72,28,83,28,83,26,78,12,7,36,82,1011,30,28,82,24,7,9,5,116,259,9,5
30-01-2013,4.4,22,72,28,82,28,82,25,77,15,9,59,83,1011,30,29,84,24,6,10,5,116,262,10,6
31-01-2013,0.8,22,72,28,82,28,82,25,77,13,8,33,84,1012,30,28,83,24,6,10,6,113,258,9,6
1-2-2013,8.5,23,73,28,83,28,83,26,78,12,7,38,85,1011,30,29,84,24,7,9,5,116,250,8,5
2-2-2013,2.1,23,74,29,84,29,84,26,79,3,2,41,85,1010,30,29,83,24,7,10,6,116,164,2,1
3-2-2013,12,23,73,29,85,29,85,26,79,8,5,38,83,1009,30,29,85,24,7,9,5,116,117,5,3
4-2-2013,7.1,23,74,29,85,29,85,26,79,7,4,70,84,1011,30,29,84,24,7,10,5,116,150,5,3
5-2-2013,5.2,23,74,29,85,29,85,26,79,8,5,46,85,1011,30,29,84,24,7,10,5,116,187,5,3
6-2-2013,2.4,23,74,29,85,29,85,26,79,7,4,37,85,1011,30,29,84,24,7,10,6,116,236,5,3
7-2-2013,5.6,23,74,29,85,29,85,26,79,6,3,35,84,1009,30,29,84,24,7,9,5,116,242,4,2
8-2-2013,3.7,23,73,29,84,29,84,26,79,6,4,32,85,1010,30,29,84,24,7,10,5,116,227,4,3
9-2-2013,8,23,73,28,83,28,83,25,78,9,5,31,86,1010,30,28,83,24,7,8,5,116,224,6,4
10-2-2013,3.3,22,72,28,82,28,82,25,77,11,7,21,85,1009,30,28,82,24,6,10,5,113,193,8,5
11-2-2013,7.3,23,73,29,84,29,84,26,78,10,6,37,84,1009,30,29,84,24,7,9,5,116,121,6,4
12-2-2013,12.2,23,73,28,82,28,82,25,77,8,5,64,87,1009,30,27,81,24,6,9,5,116,87,5,3
13-02-2013,14.7,23,73,28,83,28,83,25,78,10,6,76,86,1008,30,28,83,24,6,9,5,116,164,7,4
14-02-2013,9.7,23,74,29,84,29,84,26,79,6,4,37,85,1008,30,29,84,24,7,9,5,116,202,4,3
15-02-2013,5.8,23,73,28,83,28,83,26,78,8,5,60,84,1007,30,28,83,24,7,9,5,116,266,5,3
16-02-2013,0.2,22,72,28,82,28,82,25,78,14,9,74,84,1006,30,28,82,24,6,9,5,119,277,10,6
17-02-2013,0.3,22,72,28,83,28,83,26,78,8,5,61,83,1006,30,28,82,24,7,10,6,116,311,6,3
18-02-2013,4.7,23,73,29,84,29,84,26,79,10,6,45,83,1005,30,29,84,24,7,10,5,116,207,6,4
19-02-2013,11,23,73,28,82,28,82,25,77,13,8,66,87,1005,30,28,83,24,7,9,5,116,235,9,6
20-02-2013,6,22,72,28,82,28,82,25,77,11,7,74,84,1006,30,28,82,24,5,8,4,119,238,8,5
21-02-2013,2.4,22,72,29,84,29,84,26,79,13,8,50,80,1006,30,29,84,24,7,9,5,116,318,9,5
22-02-2013,3.2,22,72,29,84,29,84,26,79,14,9,42,81,1006,30,29,84,24,7,10,6,116,310,9,6
23-02-2013,0.2,23,73,29,84,29,84,26,79,14,8,44,83,1007,30,29,84,24,7,10,6,116,236,9,6
24-02-2013,4.1,23,73,29,85,29,85,26,79,14,8,38,83,1007,30,29,85,24,7,10,5,116,304,9,5
25-02-2013,2.3,23,74,30,87,30,87,27,81,10,6,43,80,1008,30,30,86,24,7,10,6,116,244,7,4
26-02-2013,4.6,23,74,30,87,30,87,27,80,12,8,35,82,1008,30,30,86,24,7,10,5,116,252,8,5
27-02-2013,5.2,23,74,30,86,30,86,27,80,17,11,37,82,1007,30,30,85,24,7,9,5,116,297,12,7
28-02-2013,3.3,23,73,30,86,30,86,27,80,18,11,19,81,1007,30,30,86,24,7,10,6,113,277,12,8
1-3-2013,5,24,75,31,87,31,87,27,81,11,7,31,82,1007,30,30,86,24,7,10,5,116,267,7,5
2-3-2013,4.9,24,75,31,87,31,87,27,81,9,6,35,83,1009,30,30,86,24,7,10,6,116,228,6,4
3-3-2013,5.8,23,74,30,86,30,86,27,80,11,7,41,83,1009,30,30,85,24,7,10,5,116,219,7,5
4-3-2013,5.3,23,74,29,85,29,85,26,79,16,10,48,83,1009,30,30,85,24,7,10,5,116,286,11,7
5-3-2013,1.7,22,72,28,83,28,83,26,78,17,10,47,82,1012,30,28,82,24,7,9,5,116,278,11,7
6-3-2013,1.4,22,71,28,82,28,82,25,78,16,10,32,80,1011,30,29,84,24,7,10,6,116,265,11,7
7-3-2013,0.9,22,72,28,82,28,82,25,77,13,8,21,83,1010,30,29,83,24,7,10,6,113,263,9,6
8-3-2013,2.5,23,73,29,84,29,84,26,79,11,7,29,82,1010,30,29,84,24,7,10,5,116,270,8,5
9-3-2013,1.5,22,72,28,82,28,82,25,78,13,8,38,84,1010,30,28,82,24,7,10,6,116,254,10,6
10-3-2013,4.2,22,72,28,82,28,82,25,77,11,7,35,83,1011,30,28,82,24,6,10,5,116,241,8,5
11-3-2013,1.9,22,71,27,81,27,81,25,77,11,7,35,84,1011,30,27,81,24,6,10,6,116,256,8,5
12-3-2013,0.6,21,71,27,81,27,81,25,77,8,5,61,81,1011,30,28,82,24,6,10,6,116,248,6,3
13-03-2013,1.7,22,71,28,83,28,83,26,78,11,7,36,79,1010,30,29,84,24,7,10,6,113,262,7,5
14-03-2013,0.4,22,71,28,83,28,83,26,78,12,8,47,80,1011,30,29,84,24,7,9,5,116,265,9,5
15-03-2013,0.7,21,71,28,82,28,82,25,78,13,8,42,79,1012,30,29,84,24,7,10,6,116,265,9,6
16-03-2013,2.1,21,70,28,82,28,82,25,78,14,9,31,78,1012,30,29,84,24,7,10,5,116,270,9,6
17-03-2013,7.3,22,71,28,83,28,83,26,78,15,9,44,80,1010,30,29,84,24,7,10,5,116,276,9,6
18-03-2013,11,22,72,29,85,29,85,26,79,11,7,43,80,1009,30,30,85,24,7,9,5,116,252,7,4
19-03-2013,11.6,23,73,29,84,29,84,26,78,7,4,63,86,1009,30,28,83,24,6,8,5,119,88,5,3
20-03-2013,3.8,23,73,29,84,29,84,26,79,10,6,26,82,1010,30,30,85,24,7,10,6,113,135,7,4
21-03-2013,8,23,73,28,83,28,83,26,78,11,7,15,85,1010,30,28,83,24,7,9,5,113,133,7,4
22-03-2013,4.6,23,73,29,83,29,83,26,78,11,7,37,85,1009,30,29,84,24,7,9,5,116,112,7,5
23-03-2013,5,23,73,29,84,29,84,26,78,13,8,20,84,1009,30,29,84,24,7,9,5,113,114,9,6
24-03-2013,0.5,22,72,29,84,29,84,26,79,11,7,14,82,1009,30,29,85,24,7,10,6,113,127,8,5
25-03-2013,3.2,23,73,29,84,29,84,26,79,10,6,22,83,1009,30,29,84,24,7,10,5,113,116,7,4
26-03-2013,6.2,23,73,28,83,28,83,26,78,10,7,34,84,1009,30,29,84,24,7,9,5,116,147,7,4
27-03-2013,8.3,23,73,29,84,29,84,26,78,9,6,49,85,1009,30,29,84,24,7,10,5,116,182,6,4
28-03-2013,8.3,23,73,29,84,29,84,26,79,7,4,42,83,1009,30,29,84,24,7,9,5,116,143,5,3
29-03-2013,17.2,23,74,29,84,29,84,26,78,7,4,40,87,1009,30,29,85,24,7,9,5,113,108,4,3
30-03-2013,11.8,23,74,29,85,29,85,26,79,8,5,39,84,1008,30,29,84,24,7,9,5,116,229,5,3
31-03-2013,7.8,23,74,29,83,29,83,26,78,7,4,60,88,1009,30,27,81,24,7,10,6,116,200,5,3
1-4-2013,3.8,23,74,29,84,29,84,26,79,9,6,28,85,1009,30,29,84,24,7,8,4,113,186,6,4
2-4-2013,2,23,74,30,85,30,85,26,79,9,5,19,83,1009,30,30,85,24,7,10,6,113,155,6,4
3-4-2013,4.9,23,74,29,85,29,85,26,79,10,6,23,85,1008,30,29,85,24,7,10,5,113,158,7,4
4-4-2013,5,23,73,29,84,29,84,26,79,6,4,50,83,1008,30,29,84,24,7,9,5,116,191,4,3
5-4-2013,5.2,23,74,30,86,30,86,27,80,9,6,19,84,1008,30,29,84,24,7,9,5,113,127,6,4
6-4-2013,16.4,24,75,30,86,30,86,26,80,9,6,47,85,1007,30,30,86,24,7,9,5,113,140,6,4
7-4-2013,7.8,23,73,28,82,28,82,25,77,7,4,55,89,1007,30,27,80,24,6,9,5,116,225,5,3
8-4-2013,3.7,22,72,27,80,27,80,24,76,8,5,63,87,1009,30,26,79,24,6,9,5,116,211,5,3
9-4-2013,3.2,23,73,29,85,29,85,26,79,8,5,51,82,1009,30,29,84,24,7,9,5,116,172,5,3
10-4-2013,4.3,23,74,30,85,30,85,26,79,8,5,34,83,1008,30,29,85,24,7,9,5,113,176,5,3
11-4-2013,2.4,23,73,29,83,29,83,26,78,8,5,64,82,1009,30,29,84,24,7,8,5,116,232,6,4
12-4-2013,2.1,22,72,27,81,27,81,25,77,12,7,53,85,1009,30,27,81,24,6,9,5,116,275,8,5
13-04-2013,7.1,23,73,29,84,29,84,26,79,14,9,43,84,1009,30,29,84,24,7,9,5,116,283,9,6
14-04-2013,11.2,24,75,30,87,30,87,27,80,8,5,32,85,1009,30,29,85,24,7,9,5,116,226,5,3
15-04-2013,6.8,24,74,30,86,30,86,26,79,7,4,41,85,1009,30,29,84,24,7,9,5,116,175,5,3
16-04-2013,5.8,23,73,29,84,29,84,26,79,9,5,35,85,1008,30,29,84,24,7,9,5,116,205,6,4
17-04-2013,7.1,23,74,29,85,29,85,26,79,10,6,44,86,1008,30,29,84,24,7,10,5,116,130,7,4
18-04-2013,23,23,73,27,81,27,81,25,76,9,5,64,89,1009,30,27,80,24,6,8,4,116,187,6,4
19-04-2013,7.1,22,72,28,82,28,82,25,77,9,5,49,84,1010,30,28,83,24,6,9,5,116,139,6,4
20-04-2013,7.6,23,74,28,83,28,83,25,78,10,6,50,89,1010,30,27,81,24,7,9,5,116,150,7,4
21-04-2013,5.1,24,74,29,85,29,85,26,79,11,7,40,87,1009,30,28,83,24,7,10,5,116,98,7,5
22-04-2013,2.4,23,74,30,86,30,86,27,80,11,7,21,83,1010,30,30,86,24,7,10,6,113,100,7,4
23-04-2013,7.5,23,74,29,85,29,85,26,79,10,6,34,84,1010,30,29,84,24,7,10,5,113,87,6,4
24-04-2013,3,23,74,30,85,30,85,26,79,10,6,36,84,1011,30,29,84,24,7,10,5,116,58,7,4
25-04-2013,4.5,23,74,29,84,29,84,26,79,11,7,31,84,1011,30,29,84,24,7,9,5,116,107,7,5
26-04-2013,1.3,22,72,29,84,29,84,26,79,14,9,19,81,1011,30,29,84,24,7,10,6,113,122,10,6
